No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
34384,2017,1,31,15,55.0,55.0,24.0,48.0,1100.0,75.0,6.1,1021.5,-22.3,0.0,1.2
34385,2017,1,31,16,72.0,76.0,32.0,68.0,1300.0,66.0,5.4,1021.6,-22.8,0.0,2.3
34386,2017,1,31,17,80.0,80.0,38.0,69.0,1200.0,68.0,4.1,1022.4,-22.9,0.0,2.6
34387,2017,1,31,18,72.0,85.0,24.0,62.0,1200.0,79.0,3.1,1023.3,-21.9,0.0,2.6
34388,2017,1,31,19,91.0,101.0,36.0,75.0,1400.0,75.0,1.0,1024.2,-20.7,0.0,1.8
34389,2017,1,31,20,73.0,73.0,30.0,88.0,1500.0,46.0,-0.6,1025.2,-19.2,0.0,0.9
34390,2017,1,31,21,24.0,24.0,13.0,27.0,700.0,76.0,1.9,1026.4,-22.1,0.0,1.7
34391,2017,1,31,22,10.0,31.0,5.0,17.0,400.0,80.0,2.2,1027.5,-22.6,0.0,2.9
34392,2017,1,31,23,3.0,26.0,2.0,11.0,300.0,80.0,1.3,1028.6,-21.8,0.0,1.5
34393,2017,2,1,0,5.0,18.0,4.0,13.0,400.0,77.0,0.3,1029.4,-22.0,0.0,2.3
34394,2017,2,1,1,5.0,21.0,2.0,10.0,400.0,79.0,-0.4,1030.1,-22.5,0.0,3.0
34395,2017,2,1,2,7.0,21.0,5.0,11.0,400.0,73.0,-1.9,1031.0,-22.5,0.0,1.5
34396,2017,2,1,3,6.0,23.0,7.0,12.0,400.0,71.0,-1.9,1031.6,-23.1,0.0,1.8
34397,2017,2,1,4,8.0,21.0,8.0,11.0,400.0,81.0,-3.3,1032.3,-21.5,0.0,1.8
34398,2017,2,1,5,8.0,19.0,9.0,16.0,500.0,67.0,-3.9,1033.1,-20.6,0.0,0.9
34399,2017,2,1,6,6.0,22.0,8.0,22.0,500.0,62.0,-4.0,1034.0,-21.2,0.0,1.6
34400,2017,2,1,7,5.0,25.0,7.0,19.0,500.0,64.0,-5.1,1034.6,-20.4,0.0,1.0
34401,2017,2,1,8,7.0,11.0,12.0,25.0,500.0,58.0,-3.9,1035.6,-20.6,0.0,1.9
34402,2017,2,1,9,9.0,14.0,11.0,22.0,400.0,64.0,-1.9,1036.0,-22.5,0.0,2.7
34403,2017,2,1,10,10.0,12.0,6.0,11.0,300.0,79.0,-0.8,1035.8,-23.6,0.0,3.3
34404,2017,2,1,11,6.0,8.0,4.0,9.0,300.0,83.0,0.5,1035.7,-24.0,0.0,2.9
34405,2017,2,1,12,9.0,12.0,6.0,11.0,400.0,84.0,2.0,1035.0,-23.6,0.0,2.4
34406,2017,2,1,13,15.0,15.0,7.0,11.0,400.0,86.0,3.3,1034.0,-24.5,0.0,1.0
34407,2017,2,1,14,8.0,8.0,7.0,11.0,400.0,88.0,4.5,1032.9,-24.6,0.0,1.5
34408,2017,2,1,15,10.0,16.0,7.0,21.0,500.0,80.0,4.8,1032.5,-24.4,0.0,2.2
34409,2017,2,1,16,17.0,17.0,11.0,29.0,500.0,73.0,4.9,1032.1,-24.3,0.0,2.4
34410,2017,2,1,17,20.0,24.0,15.0,30.0,500.0,73.0,3.7,1031.9,-23.2,0.0,2.2
34411,2017,2,1,18,3.0,71.0,3.0,39.0,800.0,88.0,2.3,1031.9,-21.0,0.0,3.0
34413,2017,2,1,20,89.0,137.0,31.0,2.0,1100.0,88.0,1.3,1031.5,-19.3,0.0,2.1
34414,2017,2,1,21,126.0,174.0,48.0,67.0,1200.0,88.0,0.8,1031.3,-19.7,0.0,1.7
34415,2017,2,1,22,129.0,170.0,44.0,71.0,1200.0,88.0,0.5,1031.0,-19.9,0.0,2.1
34416,2017,2,1,23,146.0,193.0,49.0,97.0,1500.0,88.0,-1.0,1030.9,-19.6,0.0,1.0
34417,2017,2,2,0,154.0,156.0,54.0,99.0,2400.0,88.0,-3.5,1030.7,-17.9,0.0,0.6
34418,2017,2,2,1,124.0,153.0,62.0,97.0,2300.0,88.0,-5.2,1030.5,-17.3,0.0,1.5
34419,2017,2,2,2,133.0,160.0,73.0,97.0,2800.0,88.0,-6.7,1030.3,-17.2,0.0,1.2
34420,2017,2,2,3,121.0,121.0,61.0,87.0,2300.0,88.0,-7.3,1029.9,-18.6,0.0,1.3
34421,2017,2,2,4,37.0,37.0,20.0,34.0,1000.0,88.0,-7.3,1029.6,-19.2,0.0,1.0
34422,2017,2,2,5,34.0,34.0,25.0,42.0,1000.0,88.0,-6.8,1029.1,-19.1,0.0,1.2
34423,2017,2,2,6,31.0,41.0,22.0,54.0,1200.0,88.0,-7.4,1028.8,-19.3,0.0,0.6
34424,2017,2,2,7,38.0,40.0,22.0,55.0,1500.0,88.0,-6.6,1028.6,-19.9,0.0,1.4
34425,2017,2,2,8,37.0,45.0,20.0,64.0,1400.0,88.0,-6.0,1029.0,-20.1,0.0,1.1
34426,2017,2,2,9,42.0,45.0,25.0,53.0,1200.0,88.0,-3.1,1028.9,-19.9,0.0,1.0
34427,2017,2,2,10,41.0,41.0,25.0,41.0,1100.0,88.0,-0.7,1028.7,-20.4,0.0,1.1
34428,2017,2,2,11,51.0,52.0,28.0,45.0,1300.0,51.0,1.1,1028.1,-20.6,0.0,1.2
34429,2017,2,2,12,58.0,63.0,34.0,44.0,1400.0,63.0,2.5,1026.8,-20.9,0.0,1.4
34430,2017,2,2,13,61.0,61.0,35.0,40.0,1300.0,76.0,4.4,1025.4,-20.9,0.0,0.9
34431,2017,2,2,14,63.0,63.0,31.0,51.0,1300.0,76.0,5.4,1024.1,-20.9,0.0,1.6
34432,2017,2,2,15,70.0,70.0,33.0,56.0,1200.0,81.0,6.2,1023.3,-20.3,0.0,1.6
34433,2017,2,2,16,71.0,72.0,40.0,72.0,1300.0,68.0,6.3,1022.8,-20.2,0.0,1.1
34434,2017,2,2,17,72.0,77.0,39.0,86.0,1400.0,54.0,3.2,1022.8,-18.9,0.0,0.7
34435,2017,2,2,18,87.0,104.0,34.0,100.0,1800.0,45.0,2.2,1022.9,-17.4,0.0,1.1
34436,2017,2,2,19,119.0,137.0,37.0,89.0,1900.0,65.0,0.1,1023.2,-17.6,0.0,0.9
34437,2017,2,2,20,132.0,147.0,51.0,104.0,200.0,53.0,-1.1,1022.9,-17.3,0.0,0.4
34438,2017,2,2,21,147.0,159.0,56.0,121.0,2300.0,40.0,-1.6,1022.8,-16.2,0.0,0.0
34439,2017,2,2,22,150.0,160.0,54.0,124.0,2300.0,38.0,-2.4,1022.5,-15.5,0.0,0.0
34440,2017,2,2,23,156.0,162.0,50.0,119.0,2400.0,37.0,-2.7,1022.2,-15.1,0.0,0.0
34441,2017,2,3,0,148.0,148.0,58.0,127.0,300.0,29.0,-3.4,1021.8,-14.8,0.0,0.3
34442,2017,2,3,1,145.0,153.0,95.0,133.0,4300.0,34.0,-3.9,1021.6,-14.1,0.0,1.5
34443,2017,2,3,2,166.0,175.0,88.0,126.0,5200.0,41.0,-3.4,1021.7,-14.8,0.0,1.4
34444,2017,2,3,3,168.0,171.0,76.0,123.0,4900.0,40.0,-4.8,1021.6,-14.1,0.0,0.7
34445,2017,2,3,4,140.0,140.0,55.0,104.0,400.0,81.0,-5.3,1021.3,-14.9,0.0,0.1
34446,2017,2,3,5,112.0,112.0,48.0,89.0,3500.0,28.0,-5.3,1021.0,-14.1,0.0,0.6
34447,2017,2,3,6,103.0,103.0,34.0,88.0,3100.0,24.0,-5.4,1021.1,-16.3,0.0,1.0
34448,2017,2,3,7,100.0,100.0,32.0,92.0,3100.0,24.0,-5.3,1021.4,-15.9,0.0,0.6
34449,2017,2,3,8,102.0,106.0,37.0,95.0,3400.0,24.0,-5.8,1021.7,-15.6,0.0,0.7
34450,2017,2,3,9,97.0,97.0,38.0,81.0,2800.0,29.0,-2.1,1021.5,-17.0,0.0,0.9
34451,2017,2,3,10,63.0,63.0,26.0,54.0,1500.0,46.0,0.0,1021.2,-17.3,0.0,1.2
34452,2017,2,3,11,66.0,68.0,24.0,53.0,1400.0,54.0,1.7,1020.6,-17.8,0.0,2.0
34453,2017,2,3,12,79.0,84.0,27.0,64.0,1600.0,56.0,3.1,1019.6,-17.7,0.0,1.3
34454,2017,2,3,13,103.0,110.0,36.0,75.0,1800.0,66.0,5.3,1018.3,-16.5,0.0,0.9
34455,2017,2,3,14,116.0,116.0,38.0,81.0,1900.0,70.0,5.5,1017.2,-17.7,0.0,1.3
34456,2017,2,3,15,127.0,127.0,42.0,87.0,200.0,72.0,5.8,1016.7,-15.5,0.0,1.3
34457,2017,2,3,16,156.0,190.0,60.0,108.0,2400.0,69.0,6.1,1016.3,-13.5,0.0,1.1
34458,2017,2,3,17,219.0,235.0,77.0,109.0,2800.0,94.0,3.7,1016.5,-12.3,0.0,0.8
34459,2017,2,3,18,232.0,239.0,71.0,104.0,300.0,102.0,0.9,1016.8,-12.9,0.0,0.8
34460,2017,2,3,19,245.0,245.0,65.0,107.0,3200.0,100.0,1.1,1017.1,-10.7,0.0,0.6
34461,2017,2,3,20,251.0,264.0,60.0,122.0,3300.0,81.0,-0.7,1016.9,-10.6,0.0,0.9
34462,2017,2,3,21,299.0,323.0,63.0,123.0,3600.0,75.0,-0.7,1017.0,-9.6,0.0,0.5
34463,2017,2,3,22,319.0,319.0,78.0,98.0,3400.0,83.0,-0.8,1016.6,-9.2,0.0,0.8
34464,2017,2,3,23,317.0,317.0,73.0,99.0,3200.0,73.0,-0.1,1016.5,-8.3,0.0,1.1
34465,2017,2,4,0,321.0,321.0,82.0,137.0,4500.0,57.0,-0.1,1016.7,-8.1,0.0,0.7
34466,2017,2,4,1,316.0,316.0,100.0,165.0,5800.0,53.0,0.1,1016.4,-8.1,0.0,0.6
34467,2017,2,4,2,317.0,317.0,83.0,160.0,5400.0,52.0,-0.3,1016.0,-8.3,0.0,0.9
34468,2017,2,4,3,339.0,339.0,89.0,148.0,5600.0,58.0,0.3,1015.7,-8.2,0.0,1.2
34469,2017,2,4,4,351.0,351.0,81.0,136.0,5700.0,102.0,0.2,1015.2,-9.0,0.0,0.6
34470,2017,2,4,5,343.0,343.0,75.0,132.0,5700.0,56.0,0.1,1015.0,-8.4,0.0,0.1
34471,2017,2,4,6,359.0,359.0,72.0,134.0,5400.0,56.0,0.2,1014.9,-8.5,0.0,1.1
34472,2017,2,4,7,331.0,331.0,69.0,121.0,5200.0,49.0,-1.2,1015.1,-8.9,0.0,0.0
34473,2017,2,4,8,311.0,311.0,59.0,118.0,5300.0,48.0,-1.9,1015.5,-8.6,0.0,0.0
34474,2017,2,4,9,303.0,303.0,71.0,110.0,4800.0,52.0,-1.1,1015.8,-8.3,0.0,0.5
34475,2017,2,4,10,288.0,288.0,86.0,111.0,4300.0,57.0,2.7,1015.5,-10.2,0.0,1.2
34476,2017,2,4,11,281.0,281.0,86.0,105.0,3600.0,66.0,4.5,1015.0,-9.3,0.0,0.9
34477,2017,2,4,12,300.0,300.0,79.0,101.0,3500.0,80.0,6.0,1014.2,-8.3,0.0,0.9
34478,2017,2,4,13,284.0,284.0,70.0,96.0,3100.0,95.0,7.4,1012.8,-7.9,0.0,1.0
34479,2017,2,4,14,251.0,251.0,59.0,96.0,2900.0,99.0,8.8,1011.7,-7.9,0.0,0.9
34480,2017,2,4,15,213.0,213.0,48.0,93.0,2600.0,97.0,9.1,1011.3,-7.6,0.0,1.2
34481,2017,2,4,16,258.0,322.0,64.0,152.0,3800.0,71.0,8.3,1011.1,-5.9,0.0,1.7
34482,2017,2,4,17,348.0,348.0,67.0,173.0,4400.0,63.0,7.3,1011.7,-6.5,0.0,1.9
34483,2017,2,4,18,327.0,327.0,68.0,175.0,400.0,52.0,6.0,1012.8,-6.9,0.0,2.1
34484,2017,2,4,19,279.0,279.0,54.0,163.0,3300.0,34.0,7.1,1013.5,-8.1,0.0,2.4
34485,2017,2,4,20,82.0,82.0,23.0,60.0,900.0,53.0,7.7,1014.1,-10.2,0.0,3.0
34486,2017,2,4,21,25.0,25.0,16.0,36.0,600.0,70.0,7.3,1014.9,-13.6,0.0,3.8
34487,2017,2,4,22,9.0,9.0,6.0,18.0,300.0,89.0,6.3,1015.4,-13.4,0.0,2.9
34488,2017,2,4,23,8.0,8.0,7.0,19.0,300.0,83.0,6.1,1015.7,-13.0,0.0,2.8
34489,2017,2,5,0,10.0,10.0,9.0,26.0,400.0,74.0,5.0,1015.7,-12.0,0.0,1.6
34490,2017,2,5,1,11.0,11.0,11.0,40.0,500.0,57.0,4.4,1015.9,-10.9,0.0,1.5
34491,2017,2,5,2,17.0,17.0,13.0,41.0,600.0,55.0,0.9,1016.1,-10.6,0.0,0.6
34492,2017,2,5,3,17.0,17.0,15.0,34.0,600.0,61.0,-0.4,1016.5,-10.6,0.0,0.7
34493,2017,2,5,4,19.0,19.0,17.0,35.0,600.0,99.0,2.0,1016.8,-10.5,0.0,1.6
34494,2017,2,5,5,20.0,20.0,15.0,27.0,600.0,56.0,3.9,1017.3,-11.3,0.0,2.1
34495,2017,2,5,6,18.0,18.0,15.0,27.0,600.0,55.0,1.9,1017.2,-12.0,0.0,1.7
34496,2017,2,5,7,15.0,15.0,15.0,31.0,600.0,51.0,2.7,1017.9,-14.5,0.0,2.4
34497,2017,2,5,8,10.0,10.0,11.0,28.0,500.0,58.0,3.0,1018.5,-15.7,0.0,3.3
34498,2017,2,5,9,8.0,8.0,11.0,24.0,400.0,66.0,4.1,1019.1,-15.8,0.0,1.9
34499,2017,2,5,10,7.0,7.0,7.0,15.0,300.0,75.0,5.9,1019.1,-16.0,0.0,2.3
34500,2017,2,5,11,10.0,10.0,5.0,12.0,300.0,83.0,6.3,1019.2,-17.0,0.0,3.3
34501,2017,2,5,12,8.0,8.0,4.0,8.0,200.0,94.0,7.5,1018.6,-17.5,0.0,2.5
34502,2017,2,5,13,9.0,9.0,4.0,8.0,200.0,98.0,8.2,1017.6,-17.8,0.0,2.8
34503,2017,2,5,14,9.0,9.0,3.0,8.0,200.0,103.0,8.0,1016.5,-18.8,0.0,4.7
34504,2017,2,5,15,9.0,27.0,4.0,9.0,200.0,107.0,9.3,1016.4,-17.8,0.0,3.8
34505,2017,2,5,16,18.0,23.0,5.0,12.0,300.0,105.0,8.9,1016.5,-18.1,0.0,2.8
34506,2017,2,5,17,18.0,21.0,6.0,16.0,300.0,101.0,8.5,1017.1,-18.4,0.0,2.9
34507,2017,2,5,18,10.0,12.0,5.0,17.0,300.0,92.0,7.7,1018.4,-18.2,0.0,2.0
34508,2017,2,5,19,7.0,15.0,6.0,16.0,300.0,94.0,6.9,1019.5,-18.0,0.0,2.3
34509,2017,2,5,20,7.0,17.0,9.0,18.0,400.0,89.0,6.5,1020.6,-17.6,0.0,2.9
34510,2017,2,5,21,9.0,12.0,7.0,19.0,300.0,86.0,3.3,1021.3,-17.0,0.0,0.9
34511,2017,2,5,22,8.0,17.0,9.0,23.0,400.0,77.0,3.3,1022.1,-16.4,0.0,1.6
34512,2017,2,5,23,11.0,11.0,11.0,28.0,500.0,70.0,2.5,1022.3333333333301,-15.9,0.0,2.6
34513,2017,2,6,0,8.0,16.0,10.0,31.0,500.0,66.0,2.65,1023.0,-15.8,0.0,3.1
34514,2017,2,6,1,10.0,15.0,5.0,26.0,400.0,66.0,2.2,1024.0,-15.5,0.0,2.2
34515,2017,2,6,2,9.0,14.0,8.0,25.0,400.0,63.0,1.475,1024.0,-14.9,0.0,3.1
34516,2017,2,6,3,6.0,16.0,11.0,19.0,300.0,70.0,0.925,1025.25,-15.0,0.0,2.7
34517,2017,2,6,4,5.0,6.0,8.0,19.0,300.0,107.0,0.2,1026.0,-15.3,0.0,3.1
34518,2017,2,6,5,7.0,8.0,7.0,17.0,200.0,107.0,-0.225,1026.25,-15.3,0.0,3.8
34519,2017,2,6,6,3.0,8.0,10.0,18.0,300.0,73.0,-0.625,1027.0,-15.2,0.0,2.7
34520,2017,2,6,7,6.0,11.0,11.0,30.0,400.0,61.0,-1.15,1027.0,-15.9,0.0,2.4
34521,2017,2,6,8,5.0,12.0,10.0,39.0,400.0,54.0,-0.6,1028.9,-16.5,0.0,1.6
34522,2017,2,6,9,7.0,22.0,11.0,27.0,400.0,68.0,0.9,1029.6,-17.0,0.0,3.9
34523,2017,2,6,10,6.0,6.0,10.0,26.0,400.0,71.0,2.4,1030.0,-19.6,0.0,3.3
34524,2017,2,6,11,7.0,7.0,4.0,15.0,200.0,84.0,3.3,1030.2,-21.7,0.0,2.8
34525,2017,2,6,12,5.0,5.0,5.0,11.0,200.0,89.0,4.0,1029.6,-22.9,0.0,2.2
34526,2017,2,6,13,3.0,5.0,5.0,9.0,200.0,92.0,4.5,1028.2,-22.5,0.0,2.0
34527,2017,2,6,14,3.0,5.0,4.0,12.0,200.0,90.0,5.5,1027.2,-21.7,0.0,1.9
34528,2017,2,6,15,4.0,5.0,4.0,15.0,200.0,90.0,4.9,1027.0,-21.3,0.0,0.7
34529,2017,2,6,16,6.0,27.0,3.0,20.0,300.0,86.0,3.6,1027.3,-19.2,0.0,2.5
34530,2017,2,6,17,13.0,20.0,5.0,37.0,400.0,67.0,3.5,1027.6,-18.7,0.0,1.9
34531,2017,2,6,18,7.0,29.0,6.0,41.0,400.0,61.0,2.8,1027.8,-18.0,0.0,1.7
34532,2017,2,6,19,21.0,43.0,9.0,45.0,600.0,57.0,2.3,1028.0,-17.3,0.0,1.7
34533,2017,2,6,20,26.0,49.0,12.0,47.0,600.0,54.0,2.0,1028.4,-17.5,0.0,2.5
34534,2017,2,6,21,30.0,48.0,19.0,50.0,700.0,52.0,1.9,1028.5,-17.1,0.0,1.9
34535,2017,2,6,22,38.0,53.0,20.0,55.0,700.0,46.0,1.2,1028.9,-16.7,0.0,1.3
34536,2017,2,6,23,35.0,53.0,16.0,55.0,700.0,92.0,0.6,1028.9,-17.2,0.0,1.1
34537,2017,2,7,0,40.0,50.0,19.0,60.0,800.0,92.0,0.5,1028.7,-15.9,0.0,1.4
34538,2017,2,7,1,56.0,72.0,24.0,81.0,1200.0,23.0,-0.2,1028.5,-13.8,0.0,1.0
34539,2017,2,7,2,68.0,88.0,27.0,89.0,1600.0,18.0,-1.4,1028.1,-12.1,0.0,0.9
34540,2017,2,7,3,70.0,88.0,23.0,83.0,1500.0,18.0,-1.2,1028.4,-11.4,0.0,0.2
34541,2017,2,7,4,67.0,74.0,19.0,72.0,1300.0,92.0,-0.6,1027.9,-10.8,0.0,1.1
34542,2017,2,7,5,66.0,77.0,20.0,61.0,1200.0,92.0,-0.7,1027.6,-10.6,0.0,1.0
34543,2017,2,7,6,70.0,70.0,22.0,60.0,1000.0,32.0,-1.1,1027.0,-10.2,0.0,1.1
34544,2017,2,7,7,69.0,84.0,26.0,65.0,1200.0,92.0,0.0,1027.6,-9.7,0.0,0.6
34545,2017,2,7,8,76.0,89.0,30.0,71.0,1000.0,22.0,-1.0,1028.1,-9.6,0.0,0.8
34546,2017,2,7,9,78.0,109.0,35.0,81.0,2400.0,24.0,0.1,1028.3,-9.4,0.0,1.7
34547,2017,2,7,10,90.0,121.0,37.0,89.0,300.0,26.0,0.7,1028.4,-9.3,0.0,1.2
34548,2017,2,7,11,73.0,78.0,22.0,41.0,1200.0,92.0,0.9,1028.4,-6.9,0.0,3.0
34549,2017,2,7,12,40.0,43.0,19.0,32.0,100.0,92.0,1.6,1027.8,-7.5,0.0,1.3
34550,2017,2,7,13,38.0,38.0,27.0,31.0,100.0,90.0,2.4,1026.7,-8.1,0.0,2.4
34551,2017,2,7,14,45.0,45.0,25.0,37.0,1100.0,61.0,2.4,1025.8,-8.3,0.0,1.5
34552,2017,2,7,15,59.0,73.0,24.0,48.0,1300.0,53.0,2.9,1025.5,-9.1,0.0,1.6
34553,2017,2,7,16,88.0,106.0,23.0,86.0,200.0,19.0,2.9,1025.2,-10.4,0.0,1.6
34554,2017,2,7,17,101.0,116.0,20.0,91.0,2100.0,12.0,0.9,1025.4,-7.6,0.0,1.9
34555,2017,2,7,18,110.0,116.0,17.0,98.0,2100.0,61.0,0.4,1025.6,-7.6,0.0,1.7
34556,2017,2,7,19,110.0,119.0,15.0,99.0,2100.0,61.0,-0.1,1026.2,-7.4,0.0,1.2
34557,2017,2,7,20,118.0,118.0,16.0,99.0,2100.0,2.0,-0.5,1026.0,-6.9,0.0,1.3
34558,2017,2,7,21,107.0,107.0,15.0,92.0,1900.0,3.0,-1.0,1025.9,-7.2,0.0,0.8
34559,2017,2,7,22,106.0,116.0,17.0,99.0,2200.0,61.0,-2.4,1026.2,-7.1,0.0,0.4
34560,2017,2,7,23,114.0,117.0,19.0,107.0,2700.0,2.0,-2.8,1026.2,-7.1,0.0,0.0
34561,2017,2,8,0,113.0,124.0,17.0,105.0,2600.0,2.0,-2.8,1026.3,-7.0,0.0,0.2
34562,2017,2,8,1,117.0,120.0,17.0,100.0,2400.0,2.0,-2.9,1026.3,-6.5,0.0,0.0
34563,2017,2,8,2,118.0,120.0,16.0,100.0,2400.0,2.0,-3.0,1026.3,-7.0,0.0,1.2
34564,2017,2,8,3,118.0,118.0,17.0,102.0,2700.0,2.0,-2.8,1026.0,-6.4,0.0,1.7
34565,2017,2,8,4,111.0,118.0,16.0,90.0,2600.0,61.0,-2.5,1025.6,-7.2,0.0,1.6
34566,2017,2,8,5,102.0,102.0,17.0,74.0,2400.0,2.0,-2.1,1025.8,-7.4,0.0,1.8
34567,2017,2,8,6,63.0,63.0,18.0,52.0,1000.0,24.0,-2.6,1026.3,-8.9,0.0,1.9
34568,2017,2,8,7,10.0,23.0,11.0,12.0,300.0,84.0,-2.9,1027.3,-9.8,0.0,1.6
34569,2017,2,8,8,8.0,76.0,6.0,8.0,200.0,89.0,-0.9,1027.7,-16.3,0.0,3.0
34570,2017,2,8,9,9.0,13.0,7.0,12.0,300.0,83.0,0.5,1027.9,-17.3,0.0,4.6
34571,2017,2,8,10,12.0,12.0,8.0,14.0,300.0,81.0,1.2,1028.2,-17.7,0.0,4.0
34572,2017,2,8,11,10.0,24.0,8.0,10.0,300.0,85.0,1.9,1027.8,-18.2,0.0,3.9
34573,2017,2,8,12,7.0,16.0,6.0,8.0,300.0,89.0,2.7,1026.8,-19.3,0.0,4.1
34574,2017,2,8,13,14.0,42.0,6.0,8.0,300.0,91.0,3.6,1026.1,-20.0,0.0,4.0
34575,2017,2,8,14,12.0,36.0,4.0,6.0,300.0,97.0,2.9,1025.6,-22.1,0.0,4.9
34576,2017,2,8,15,7.0,22.0,2.0,3.0,200.0,103.0,4.3,1025.2,-22.7,0.0,3.2
34577,2017,2,8,16,14.0,41.0,2.0,3.0,200.0,107.0,2.6,1025.3,-25.0,0.0,5.1
34578,2017,2,8,17,11.0,20.0,3.0,6.0,200.0,102.0,1.7,1025.6,-25.7,0.0,4.8
34579,2017,2,8,18,6.0,25.0,3.0,8.0,200.0,107.0,0.4,1026.5,-24.9,0.0,2.8
34580,2017,2,8,19,8.0,35.0,3.0,10.0,200.0,92.0,-0.7,1027.5,-23.5,0.0,3.2
34581,2017,2,8,20,9.0,23.0,3.0,7.0,200.0,93.0,-1.4,1028.2,-21.5,0.0,3.7
34582,2017,2,8,21,6.0,26.0,5.0,10.0,200.0,89.0,-2.5,1028.2,-21.9,0.0,4.0
34583,2017,2,8,22,9.0,31.0,4.0,15.0,200.0,82.0,-2.8,1028.3,-21.6,0.0,2.4
34584,2017,2,8,23,8.0,20.0,5.0,14.0,300.0,107.0,-3.1,1028.3,-21.4,0.0,2.5
34585,2017,2,9,0,10.0,18.0,5.0,14.0,300.0,107.0,-3.0,1027.9,-20.3,0.0,2.0
34586,2017,2,9,1,6.0,15.0,5.0,13.0,300.0,107.0,-3.5,1027.3,-20.3,0.0,2.1
34587,2017,2,9,2,9.0,9.0,5.0,14.0,300.0,107.0,-3.5,1026.8,-20.3,0.0,4.4
34589,2017,2,9,4,8.0,8.0,5.0,10.0,300.0,107.0,-3.5,1025.7,-20.7,0.0,3.3
34590,2017,2,9,5,6.0,9.0,5.0,11.0,300.0,107.0,-3.6,1025.7,-20.8,0.0,2.7
34591,2017,2,9,6,4.0,15.0,5.0,12.0,300.0,107.0,-4.1,1025.4,-21.3,0.0,2.6
34592,2017,2,9,7,7.0,13.0,6.0,16.0,400.0,107.0,-3.4,1025.4,-20.7,0.0,4.2
34593,2017,2,9,8,6.0,8.0,6.0,22.0,400.0,107.0,-3.8,1025.8,-21.5,0.0,3.1
34594,2017,2,9,9,7.0,13.0,5.0,16.0,400.0,77.0,-2.4,1025.7,-21.3,0.0,4.2
34595,2017,2,9,10,6.0,6.0,4.0,10.0,300.0,84.0,-1.1,1025.7,-20.7,0.0,4.0
34596,2017,2,9,11,4.0,13.0,2.0,7.0,300.0,107.0,-0.5,1025.4,-22.0,0.0,4.8
34597,2017,2,9,12,8.0,9.0,2.0,5.0,300.0,93.0,-0.4,1024.4,-22.5,0.0,5.8
34598,2017,2,9,13,7.0,23.0,4.0,6.0,300.0,107.0,1.0,1023.4,-22.1,0.0,5.0
34599,2017,2,9,14,11.0,31.0,4.0,6.0,300.0,107.0,1.1,1022.4,-22.7,0.0,5.2
34600,2017,2,9,15,11.0,32.0,2.0,7.0,300.0,100.0,2.8,1022.1,-23.9,0.0,4.0
34601,2017,2,9,16,8.0,23.0,2.0,6.0,200.0,102.0,1.7,1022.1,-24.8,0.0,4.2
34602,2017,2,9,17,4.0,25.0,2.0,2.0,200.0,93.0,1.2,1022.4,-22.7,0.0,4.3
34604,2017,2,9,19,7.0,24.0,5.0,13.0,100.0,102.0,-0.3,1023.7,-21.8,0.0,4.2
34605,2017,2,9,20,7.0,18.0,4.0,17.0,100.0,91.0,-1.5,1023.7,-22.2,0.0,3.7
34606,2017,2,9,21,8.0,22.0,2.0,18.0,100.0,89.0,-1.2,1024.0,-21.9,0.0,2.1
34607,2017,2,9,22,8.0,28.0,2.0,14.0,100.0,90.0,-1.3,1024.1,-20.9,0.0,4.4
34608,2017,2,9,23,6.0,26.0,4.0,14.0,100.0,86.0,-1.9,1024.2,-19.8,0.0,3.5
34609,2017,2,10,0,5.0,25.0,3.0,16.0,100.0,83.0,-1.8,1024.0,-19.8,0.0,3.6
34610,2017,2,10,1,8.0,24.0,2.0,15.0,100.0,82.0,-1.8,1023.9,-20.3,0.0,4.2
34611,2017,2,10,2,4.0,31.0,4.0,13.0,100.0,83.0,-2.0,1024.3,-20.9,0.0,2.8
34612,2017,2,10,3,8.0,25.0,4.0,12.0,300.0,87.0,-2.0,1024.6,-22.0,0.0,4.1
34613,2017,2,10,4,4.0,29.0,4.0,11.0,300.0,85.0,-2.4,1024.7,-22.4,0.0,3.3
34614,2017,2,10,5,5.0,17.0,4.0,10.0,300.0,89.0,-2.7,1025.1,-22.1,0.0,3.5
34615,2017,2,10,6,3.0,17.0,5.0,13.0,300.0,88.0,-2.9,1025.1,-22.8,0.0,4.1
34616,2017,2,10,7,7.0,27.0,5.0,16.0,300.0,84.0,-3.5,1025.9,-22.7,0.0,3.7
34617,2017,2,10,8,6.0,26.0,5.0,18.0,300.0,82.0,-3.0,1026.9,-23.4,0.0,4.3
34618,2017,2,10,9,7.0,26.0,6.0,17.0,400.0,83.0,-2.0,1027.3,-22.6,0.0,3.9
34619,2017,2,10,10,10.0,10.0,6.0,14.0,400.0,89.0,-1.0,1027.2,-23.0,0.0,4.3
34620,2017,2,10,11,9.0,14.0,3.0,7.0,300.0,99.0,0.5,1027.1,-22.5,0.0,5.0
34621,2017,2,10,12,5.0,14.0,3.0,7.0,300.0,101.0,1.2,1026.3,-23.4,0.0,4.4
34622,2017,2,10,13,9.0,24.0,4.0,7.0,300.0,104.0,2.9,1025.2,-22.1,0.0,4.2
